"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"66549",39932,1,90,2391,1,0
"66550",39933,1,85,4158,1,0
"66551",39934,1,87,683,1,0
"66552",39935,1,89,6935,1,0
"66553",39936,1,87,3368,1,1
"66554",39936,2,89,2607,1,1
"66555",39936,3,93,3024,1,1
"66556",39936,4,95,0,0,0
"66557",39937,1,108,5177,1,0
"66558",39938,1,100,12528,1,1
"66559",39938,2,112,11643,1,0
"66560",39939,1,87,2293,1,1
"66561",39939,2,97,2360,1,0
"66562",39940,1,94,1660,1,0
"66563",39941,1,88,1647,1,0
"66564",39942,1,86,1186,1,0
"66565",39943,1,113,7067,1,0
"66566",39944,1,106,7044,1,0
"66567",39945,1,101,4318,1,0
"66568",39946,1,88,3160,1,1
"66569",39946,2,93,3458,1,0
"66570",39947,1,97,1796,1,0
"66571",39948,1,83,241,1,0
"66572",39949,1,87,2063,1,0
"66573",39950,1,95,9543,1,1
"66574",39950,2,110,8634,1,0
"66575",39951,1,89,1403,1,0
"66576",39952,1,91,4034,1,1
"66577",39952,2,96,3045,1,0
"66578",39953,1,84,434,1,1
"66579",39953,2,85,395,1,1
"66580",39953,3,87,764,1,1
"66581",39953,4,88,366,1,1
"66582",39953,5,90,421,1,1
"66583",39953,6,91,342,1,1
"66584",39953,7,93,19773,1,0
"66585",39954,1,96,9524,1,0
"66586",39955,1,94,8324,1,1
"66587",39955,2,113,7581,1,0
"66588",39956,1,100,26599,1,1
"66589",39956,2,120,30000,1,0
"66590",39957,1,96,14496,1,1
"66591",39957,2,110,16023,1,0
"66592",39958,1,92,7808,1,0
"66593",39959,1,91,963,1,1
"66594",39959,2,97,821,1,0
"66595",39961,1,103,3183,1,0
"66596",39962,1,87,1524,1,1
"66597",39962,2,92,1553,1,1
"66598",39962,3,94,1361,1,0
"66599",39963,1,97,3666,1,0
"66600",39965,1,99,6896,1,0
"66601",39966,1,84,7422,1,0
"66602",39968,1,94,1663,1,0
"66603",39969,1,85,10893,1,1
"66604",39969,2,90,10000,1,0
"66605",39970,1,84,11,1,0
"66606",39971,1,109,2232,1,0
"66607",39972,1,87,1848,1,1
"66608",39972,2,90,2351,1,1
"66609",39972,3,92,-3702,0,1
"66610",39972,4,96,1966,1,0
"66611",39973,1,95,2615,1,0
"66612",39974,1,90,3053,1,0
"66613",39975,1,86,662,1,0
"66614",39976,1,100,7061,1,0
"66615",39977,1,84,155,1,0
"66616",39978,1,98,7626,1,1
"66617",39978,2,104,7174,1,0
"66618",39979,1,87,3333,1,0
"66619",39980,1,89,2000,1,1
"66620",39980,2,96,1960,1,1
"66621",39980,3,99,1653,1,0
"66622",39981,1,88,1660,1,1
"66623",39981,2,96,2261,1,0
"66624",39982,1,94,752,1,0
"66625",39983,1,109,51577,1,1
"66626",39984,1,89,9395,1,1
"66627",39984,2,96,8687,1,0
"66628",39985,1,89,810,1,1
"66629",39985,2,96,734,1,0
"66630",39986,1,101,1776,1,0
"66631",39988,1,95,4602,1,0
"66632",39990,1,94,3245,1,1
"66633",39990,2,103,3930,1,0
"66634",39991,1,86,1659,1,0
"66635",39992,1,91,3095,1,0
"66636",39993,1,91,1187,1,1
"66637",39993,2,94,1103,1,1
"66638",39993,3,101,1239,1,1
"66639",39993,4,104,0,0,0
"66640",39994,1,105,5725,1,0
"66641",39995,1,87,581,1,0
"66642",39996,1,95,10806,1,0
"66643",39997,1,116,3772,1,0
"66644",39998,1,94,2324,1,0
"66645",39999,1,85,3077,1,0
"66646",40000,1,89,1000,1,0
"66647",40001,1,90,10000,1,1
"66648",40001,2,117,9115,1,0
"66649",40002,1,91,1000,1,0
"66650",40003,1,96,13722,1,1
"66651",40003,2,106,14715,1,0
"66652",40004,1,84,102,1,0
"66653",40005,1,111,5022,1,0
"66654",40007,1,87,2246,1,0
"66655",40008,1,85,1072,1,1
"66656",40008,2,88,1079,1,1
"66657",40008,3,90,1481,1,0
"66658",40010,1,100,2854,1,0
"66659",40011,1,86,2140,1,1
"66660",40011,2,88,2056,1,0
"66661",40012,1,97,3973,1,0
"66662",40013,1,102,2037,1,0
"66663",40014,1,116,3067,1,0
"66664",40015,1,92,3114,1,0
"66665",40016,1,91,4407,1,1
"66666",40016,2,96,4747,1,0
"66667",40017,1,99,1633,1,0
"66668",40018,1,91,3000,1,0
"66669",40019,1,87,606,1,0
"66670",40020,1,84,2588,1,0
"66671",40021,1,86,275,1,0
"66672",40022,1,103,7694,1,1
"66673",40023,1,84,297,1,1
"66674",40023,2,85,243,1,0
"66675",40024,1,89,4708,1,1
"66676",40024,2,113,4420,1,0
"66677",40025,1,107,7530,1,0
"66678",40026,1,86,650,1,1
"66679",40026,2,92,775,1,0
"66680",40027,1,84,424,1,0
"66681",40028,1,109,10000,1,0
"66682",40029,1,88,1000,1,0
"66683",40030,1,94,2000,1,0
"66684",40031,1,107,2000,1,0
"66685",40032,1,91,718,1,1
"66686",40032,2,104,774,1,1
"66687",40032,3,111,732,1,1
"66688",40032,4,120,868,1,1
"66689",40033,1,88,4352,1,0
"66690",40034,1,89,2312,1,1
"66691",40034,2,95,2707,1,1
"66692",40034,3,103,3000,1,0
"66693",40035,1,100,3551,1,0
"66694",40036,1,88,3911,1,1
"66695",40036,2,92,3238,1,0
"66696",40037,1,91,7812,1,0
"66697",40039,1,89,1540,1,0
"66698",40040,1,94,10491,1,1
"66699",40040,2,101,9629,1,0
"66700",40041,1,105,3538,1,0
"66701",40042,1,88,519,1,0
"66702",40043,1,94,3207,1,0
"66703",40044,1,110,2000,1,0
"66704",40045,1,86,7315,1,1
"66705",40045,2,89,6008,1,1
"66706",40045,3,92,6069,1,0
"66707",40047,1,85,3175,1,1
"66708",40047,2,86,2661,1,1
"66709",40047,3,87,3000,1,1
"66710",40047,4,90,0,0,0
"66711",40048,1,91,5772,1,1
"66712",40048,2,94,7315,1,0
"66713",40049,1,85,2065,1,1
"66714",40049,2,89,2196,1,0
"66715",40050,1,99,1403,1,0
"66716",40051,1,103,2756,1,0
"66717",40052,1,88,5386,1,1
"66718",40052,2,91,4772,1,1
"66719",40052,3,96,5000,1,0
"66720",40053,1,103,10000,1,0
"66721",40054,1,98,6242,1,0
"66722",40055,1,86,546,1,0
"66723",40056,1,88,1892,1,1
"66724",40056,2,94,2573,1,0
"66725",40057,1,87,1000,1,0
"66726",40058,1,84,107,1,0
"66727",40059,1,93,7550,1,1
"66728",40059,2,111,7244,1,0
"66729",40060,1,103,25000,1,1
"66730",40061,1,87,696,1,1
"66731",40061,2,90,738,1,0
"66732",40062,1,89,1123,1,0
"66733",40063,1,91,1503,1,1
"66734",40063,2,107,1702,1,1
"66735",40063,3,114,1795,1,0
"66736",40064,1,85,1478,1,1
"66737",40064,2,87,1357,1,1
"66738",40064,3,94,1625,1,0
"66739",40065,1,88,3208,1,0
"66740",40066,1,84,210,1,0
"66741",40067,1,87,655,1,0
"66742",40068,1,85,3000,1,1
"66743",40068,2,86,2527,1,0
"66744",40069,1,87,1312,1,1
"66745",40069,2,94,1426,1,1
"66746",40069,3,98,1218,1,0
"66747",40070,1,102,2352,1,0
"66748",40071,1,86,5908,1,1
"66749",40071,2,88,5790,1,0
"66750",40072,1,95,7514,1,0
"66751",40073,1,107,6273,1,0
"66752",40074,1,91,3000,1,0
"66753",40075,1,85,1000,1,1
"66754",40075,2,88,1000,1,1
"66755",40075,3,90,1137,1,1
"66756",40075,4,95,32690,1,1
"66757",40075,5,96,5516,1,1
"66758",40075,6,100,0,0,0
"66759",40076,1,97,3000,1,0
"66760",40077,1,108,2663,1,0
"66761",40078,1,97,4363,1,0
"66762",40079,1,94,1180,1,0
"66763",40080,1,106,10891,1,0
"66764",40081,1,92,7498,1,0
"66765",40082,1,93,1569,1,0
"66766",40083,1,91,4792,1,1
"66767",40084,1,84,272,1,0
"66768",40085,1,104,4720,1,1
"66769",40085,2,114,4364,1,0
"66770",40086,1,84,99,1,1
"66771",40086,2,85,93,1,0
"66772",40087,1,102,3847,1,0
"66773",40088,1,91,2191,1,0
"66774",40089,1,90,6758,1,1
"66775",40089,2,97,6579,1,0
"66776",40090,1,89,8503,1,1
"66777",40090,2,100,11206,1,0
"66778",40091,1,94,7437,1,1
"66779",40091,2,98,7875,1,0
"66780",40092,1,95,25512,1,1
"66781",40092,2,116,25000,1,0
"66782",40093,1,86,19239,1,1
"66783",40093,2,88,15462,1,1
"66784",40093,3,91,17819,1,0
"66785",40094,1,85,8637,1,1
"66786",40094,2,86,10208,1,0
"66787",40095,1,92,1139,1,0
"66788",40096,1,87,2338,1,0
"66789",40097,1,92,604,1,1
"66790",40097,2,99,716,1,0
"66791",40098,1,91,2355,1,0
"66792",40099,1,97,6367,1,1
"66793",40099,2,107,7339,1,0
"66794",40101,1,93,2097,1,0
"66795",40102,1,91,1229,1,0
"66796",40103,1,90,5693,1,1
"66797",40103,2,96,5862,1,1
"66798",40103,3,105,5934,1,0
"66799",40104,1,95,5988,1,1
"66800",40104,2,103,6046,1,0
"66801",40105,1,94,24948,1,1
"66802",40105,2,107,20000,1,0
"66803",40106,1,87,489,1,0
"66804",40107,1,103,2276,1,0
"66805",40108,1,92,2516,1,1
"66806",40108,2,100,2648,1,0
"66807",40109,1,85,159,1,0
"66808",40110,1,108,2107,1,0
"66809",40112,1,87,2160,1,1
"66810",40112,2,97,2435,1,1
"66811",40112,3,100,-3952,0,1
"66812",40112,4,104,2225,1,1
"66813",40112,5,106,0,0,0
"66814",40114,1,85,291,1,0
"66815",40115,1,102,3198,1,0
"66816",40116,1,85,1430,1,0
"66817",40117,1,91,1610,1,0
"66818",40118,1,89,1289,1,1
"66819",40118,2,98,1458,1,1
"66820",40118,3,109,1316,1,0
"66821",40119,1,85,381,1,0
"66822",40120,1,90,1394,1,0
"66823",40121,1,91,1000,1,1
"66824",40121,2,100,1000,1,0
"66825",40122,1,90,504,1,0
"66826",40123,1,84,1695,1,1
"66827",40123,2,85,2029,1,1
"66828",40123,3,87,1654,1,0
"66829",40124,1,94,2763,1,0
"66830",40125,1,92,9219,1,1
"66831",40125,2,104,9641,1,0
"66832",40126,1,110,8823,1,0
"66833",40127,1,93,2000,1,1
"66834",40127,2,101,1669,1,1
"66835",40127,3,107,2004,1,0
"66836",40128,1,88,393,1,1
"66837",40128,2,93,344,1,0
"66838",40129,1,102,4746,1,0
"66839",40130,1,91,6632,1,0
"66840",40132,1,93,4093,1,0
"66841",40133,1,103,4767,1,0
"66842",40134,1,119,5322,1,0
"66843",40135,1,85,594,1,0
"66844",40136,1,87,4322,1,0
"66845",40137,1,90,1582,1,1
"66846",40137,2,101,1736,1,1
"66847",40137,3,111,2000,1,0
"66848",40138,1,92,7201,1,0
"66849",40139,1,94,9390,1,0
"66850",40140,1,84,3008,1,1
"66851",40140,2,85,3000,1,0
"66852",40141,1,88,1120,1,1
"66853",40141,2,93,1239,1,0
"66854",40142,1,85,1299,1,0
"66855",40143,1,91,8318,1,0
"66856",40144,1,88,978,1,0
"66857",40145,1,115,10178,1,0
"66858",40146,1,96,4446,1,0
"66859",40147,1,90,20419,1,1
"66860",40147,2,100,18533,1,0
"66861",40148,1,86,1239,1,0
"66862",40149,1,95,564,1,1
"66863",40149,2,99,610,1,0
"66864",40150,1,85,103,1,0
"66865",40151,1,93,3000,1,0
"66866",40152,1,106,1286,1,0
"66867",40153,1,87,5720,1,1
"66868",40153,2,90,5993,1,0
"66869",40154,1,86,300,1,1
"66870",40154,2,88,320,1,0
"66871",40155,1,88,537,1,0
"66872",40156,1,90,1114,1,0
"66873",40157,1,90,5115,1,1
"66874",40157,2,93,5000,1,0
"66875",40158,1,109,2887,1,0
"66876",40159,1,104,4405,1,0
"66877",40160,1,87,1807,1,0
"66878",40161,1,112,3456,1,0
"66879",40162,1,106,4642,1,0
"66880",40163,1,87,1750,1,1
"66881",40163,2,91,2176,1,0
"66882",40164,1,87,2487,1,1
"66883",40164,2,89,2566,1,1
"66884",40164,3,93,2401,1,0
"66885",40165,1,91,2302,1,1
"66886",40165,2,103,2455,1,1
"66887",40165,3,116,2065,1,0
"66888",40166,1,90,698,1,1
"66889",40166,2,95,606,1,0
"66890",40167,1,89,9881,1,1
"66891",40167,2,95,11807,1,1
"66892",40167,3,99,9238,1,1
"66893",40167,4,100,0,0,0
"66894",40168,1,90,1592,1,0
"66895",40169,1,102,3000,1,0
"66896",40170,1,102,1823,1,0
"66897",40171,1,90,1753,1,1
"66898",40171,2,103,2000,1,1
"66899",40171,3,108,1563,1,0
"66900",40172,1,103,3054,1,0
"66901",40173,1,90,725,1,0
"66902",40174,1,85,393,1,0
"66903",40175,1,93,1441,1,1
"66904",40175,2,103,1388,1,0
"66905",40176,1,95,1173,1,0
"66906",40177,1,92,1024,1,0
"66907",40178,1,97,3623,1,0
"66908",40179,1,84,344,1,0
"66909",40181,1,99,1390,1,0
"66910",40182,1,85,6223,1,0
"66911",40183,1,92,2000,1,1
"66912",40183,2,98,2136,1,1
"66913",40183,3,110,2068,1,0
"66914",40184,1,88,3219,1,1
"66915",40184,2,94,4446,1,1
"66916",40184,3,99,3111,1,1
"66917",40184,4,101,0,0,0
"66918",40185,1,85,303,1,1
"66919",40185,2,86,275,1,0
"66920",40186,1,93,4446,1,0
"66921",40187,1,88,3178,1,1
"66922",40187,2,93,3000,1,1
"66923",40187,3,104,3298,1,0
"66924",40188,1,116,6330,1,0
"66925",40189,1,87,2299,1,1
"66926",40189,2,94,2079,1,0
"66927",40190,1,99,3945,1,0
"66928",40191,1,96,6393,1,1
"66929",40191,2,103,6077,1,0
"66930",40192,1,96,7326,1,0
"66931",40193,1,99,7940,1,0
"66932",40194,1,104,2496,1,0
"66933",40197,1,88,681,1,1
"66934",40197,2,92,1000,1,0
"66935",40198,1,117,7319,1,0
"66936",40199,1,91,1199,1,0
"66937",40200,1,103,3776,1,0
"66938",40201,1,86,1483,1,1
"66939",40201,2,87,1056,1,1
"66940",40201,3,90,1288,1,1
"66941",40201,4,94,-3049,0,1
"66942",40201,5,96,0,0,0
"66943",40202,1,96,8791,1,1
"66944",40202,2,117,9410,1,1
"66945",40203,1,88,1443,1,1
"66946",40203,2,90,1366,1,1
"66947",40203,3,93,1400,1,0
"66948",40204,1,88,6620,1,1
"66949",40204,2,94,6447,1,0
"66950",40205,1,86,6392,1,0
"66951",40206,1,87,8488,1,1
"66952",40206,2,91,7240,1,0
"66953",40207,1,91,9724,1,0
"66954",40208,1,89,6583,1,0
"66955",40209,1,84,41,1,1
"66956",40209,2,86,36,1,0
"66957",40210,1,90,2305,1,0
"66958",40211,1,105,4524,1,0
"66959",40212,1,88,1405,1,1
"66960",40212,2,91,1183,1,1
"66961",40212,3,94,1283,1,1
"66962",40212,4,95,-1836,0,0
"66963",40213,1,88,2000,1,1
"66964",40213,2,92,2000,1,0
"66965",40214,1,95,2755,1,1
"66966",40214,2,103,3000,1,1
"66967",40214,3,120,2796,1,0
"66968",40215,1,90,2276,1,0
"66969",40216,1,89,5236,1,0
"66970",40217,1,116,9049,1,0
"66971",40218,1,84,1654,1,0
"66972",40219,1,100,1178,1,0
"66973",40220,1,94,2733,1,1
"66974",40220,2,108,2538,1,0
"66975",40221,1,89,2495,1,1
"66976",40221,2,95,2498,1,0
"66977",40223,1,99,1611,1,0
"66978",40224,1,116,3519,1,0
"66979",40225,1,86,268,1,0
"66980",40226,1,97,3000,1,0
"66981",40228,1,90,1000,1,1
"66982",40228,2,96,1048,1,1
"66983",40228,3,102,976,1,1
"66984",40228,4,112,44280,1,1
"66985",40228,5,114,5434,1,0
"66986",40229,1,102,4663,1,1
"66987",40229,2,118,5268,1,0
"66988",40230,1,89,3395,1,0
"66989",40231,1,87,377,1,1
"66990",40231,2,90,314,1,0
"66991",40232,1,98,2698,1,0
"66992",40233,1,97,758,1,0
"66993",40234,1,103,1147,1,0
"66994",40235,1,90,2503,1,1
"66995",40235,2,104,3122,1,1
"66996",40235,3,117,2497,1,0
"66997",40236,1,85,1094,1,0
"66998",40237,1,88,1901,1,1
"66999",40237,2,93,2166,1,1
"67000",40237,3,98,1952,1,0
"67001",40238,1,100,1011,1,0
"67002",40239,1,88,1125,1,0
"67003",40240,1,86,5834,1,1
"67004",40240,2,90,5806,1,0
"67005",40241,1,90,1000,1,1
"67006",40241,2,97,1000,1,1
"67007",40241,3,106,15980,1,1
"67008",40241,4,107,1000,1,0
"67009",40242,1,93,4213,1,0
"67010",40243,1,93,2118,1,1
"67011",40243,2,101,2349,1,1
"67012",40243,3,106,2152,1,1
"67013",40243,4,109,0,0,0
"67014",40244,1,86,5394,1,1
"67015",40244,2,88,5719,1,1
"67016",40244,3,89,6070,1,0
"67017",40245,1,105,3597,1,0
"67018",40246,1,87,768,1,0
"67019",40247,1,92,1321,1,1
"67020",40247,2,102,1303,1,0
"67021",40248,1,93,9593,1,1
"67022",40248,2,97,11419,1,1
"67023",40248,3,103,10921,1,1
"67024",40248,4,107,-21935,0,0
"67025",40249,1,87,8998,1,1
"67026",40249,2,91,8654,1,0
"67027",40250,1,90,2207,1,0
"67028",40251,1,90,2394,1,0
"67029",40252,1,86,1485,1,1
"67030",40252,2,90,1523,1,0
"67031",40253,1,92,4348,1,1
"67032",40253,2,104,4785,1,0
"67033",40254,1,86,1120,1,1
"67034",40254,2,88,1301,1,0
"67035",40255,1,103,2702,1,1
"67036",40255,2,113,2913,1,0
"67037",40256,1,96,7719,1,0
"67038",40257,1,91,1564,1,0
"67039",40259,1,87,2338,1,1
"67040",40259,2,97,2219,1,1
"67041",40259,3,104,2743,1,0
"67042",40260,1,94,1320,1,0
"67043",40261,1,92,17540,1,1
"67044",40261,2,97,16943,1,0
"67045",40262,1,88,968,1,0
"67046",40264,1,99,8372,1,1
"67047",40264,2,107,8004,1,1
"67048",40264,3,118,7217,1,1
"67049",40264,4,120,-15667,0,1
"67050",40265,1,85,2000,1,1
"67051",40265,2,86,2177,1,0
"67052",40266,1,91,9715,1,0
"67053",40267,1,113,5897,1,1
"67054",40269,1,99,35866,1,1
"67055",40269,2,116,46262,1,0
"67056",40270,1,108,33865,1,1
"67057",40271,1,89,2000,1,1
"67058",40271,2,96,2006,1,1
"67059",40271,3,105,1447,1,1
"67060",40271,4,107,0,0,0
"67061",40272,1,108,2577,1,0
"67062",40273,1,87,2456,1,1
"67063",40273,2,91,2353,1,0
"67064",40274,1,108,6522,1,0
"67065",40275,1,93,2622,1,0
"67066",40276,1,92,5275,1,1
"67067",40276,2,96,5705,1,1
"67068",40276,3,100,5431,1,0
"67069",40277,1,90,5000,1,0
"67070",40278,1,102,1106,1,0
"67071",40279,1,97,1487,1,0
"67072",40280,1,87,3432,1,1
"67073",40280,2,90,3263,1,1
"67074",40280,3,91,3587,1,1
"67075",40280,4,96,0,0,0
"67076",40281,1,94,3587,1,1
"67077",40281,2,103,3247,1,0
"67078",40282,1,89,2717,1,1
"67079",40282,2,92,3000,1,1
"67080",40282,3,95,2709,1,1
"67081",40282,4,97,0,0,0
"67082",40283,1,89,1009,1,1
"67083",40283,2,91,1000,1,0
"67084",40284,1,99,9161,1,0
"67085",40285,1,90,11516,1,1
"67086",40285,2,93,10780,1,1
"67087",40285,3,98,11869,1,1
"67088",40285,4,101,-23977,0,0
"67089",40286,1,99,3141,1,0
"67090",40287,1,102,3451,1,0
"67091",40288,1,90,5982,1,1
"67092",40288,2,96,7086,1,0
"67093",40289,1,87,669,1,1
"67094",40289,2,94,741,1,0
"67095",40290,1,94,1000,1,0
"67096",40291,1,114,5561,1,0
"67097",40292,1,92,2697,1,0
"67098",40293,1,87,2073,1,1
"67099",40293,2,91,2066,1,0
"67100",40294,1,87,1000,1,0
"67101",40295,1,91,2000,1,1
"67102",40295,2,94,2000,1,0
"67103",40296,1,97,2211,1,0
"67104",40297,1,91,6473,1,1
"67105",40297,2,96,6880,1,1
"67106",40297,3,100,7561,1,0
"67107",40297,4,106,3244,1,1
"67108",40297,5,107,0,0,0
"67109",40298,1,105,3913,1,1
"67110",40299,1,90,697,1,1
"67111",40299,2,96,628,1,0
"67112",40300,1,113,7977,1,1
"67113",40301,1,90,7007,1,1
"67114",40301,2,94,6180,1,1
"67115",40301,3,96,7229,1,0
"67116",40302,1,119,5000,1,1
"67117",40303,1,86,646,1,0
"67118",40304,1,92,1517,1,0
"67119",40305,1,85,5117,1,0
"67120",40306,1,98,26390,1,1
"67121",40306,2,108,25918,1,0
"67122",40309,1,92,3339,1,1
"67123",40309,2,102,3565,1,0
"67124",40310,1,111,7382,1,1
"67125",40311,1,105,1449,1,0
"67126",40312,1,89,3000,1,1
"67127",40312,2,95,3000,1,1
"67128",40312,3,100,2675,1,1
"67129",40312,4,106,83959,1,1
"67130",40312,5,107,9332,1,0
"67131",40313,1,99,7427,1,0
"67132",40314,1,91,9644,1,1
"67133",40314,2,100,8396,1,0
"67134",40315,1,88,2676,1,1
"67135",40315,2,93,2734,1,0
"67136",40316,1,88,1456,1,0
"67137",40317,1,88,3000,1,1
"67138",40317,2,93,3090,1,1
"67139",40317,3,97,2782,1,1
"67140",40317,4,98,0,0,0
"67141",40318,1,99,4397,1,0
"67142",40319,1,101,4044,1,0
"67143",40320,1,92,2389,1,1
"67144",40320,2,100,2855,1,0
"67145",40321,1,102,8081,1,0
"67146",40322,1,85,472,1,1
"67147",40322,2,87,510,1,0
"67148",40323,1,99,785,1,0
"67149",40324,1,103,3835,1,0
"67150",40325,1,102,6456,1,0
"67151",40326,1,98,2586,1,0
"67152",40327,1,90,2192,1,0
"67153",40328,1,91,1719,1,1
"67154",40328,2,95,1792,1,0
"67155",40329,1,91,1239,1,1
"67156",40329,2,98,1017,1,1
"67157",40329,3,106,1263,1,1
"67158",40329,4,113,29001,1,1
"67159",40329,5,114,3811,1,0
"67160",40329,6,120,0,0,1
"67161",40330,1,100,10938,1,1
"67162",40330,2,112,12649,1,1
"67163",40332,1,87,1107,1,1
"67164",40332,2,90,1222,1,1
"67165",40332,3,95,12173,1,1
"67166",40332,4,96,1232,1,0
"67167",40333,1,98,5240,1,0
"67168",40334,1,87,4089,1,0
"67169",40335,1,89,1272,1,1
"67170",40335,2,91,1193,1,0
"67171",40336,1,89,1000,1,1
"67172",40336,2,92,934,1,0
"67173",40337,1,88,673,1,0
"67174",40338,1,91,3294,1,1
"67175",40338,2,100,2487,1,0
"67176",40339,1,104,5766,1,0
"67177",40340,1,97,1000,1,0
"67178",40341,1,84,617,1,0
"67179",40342,1,86,2486,1,1
"67180",40342,2,87,1805,1,0
"67181",40345,1,92,2405,1,0
"67182",40346,1,87,2058,1,1
"67183",40346,2,93,2000,1,1
"67184",40346,3,99,2053,1,0
"67185",40347,1,88,861,1,0
"67186",40348,1,86,1000,1,0
"67187",40349,1,87,1649,1,0
"67188",40350,1,91,8363,1,0
"67189",40351,1,89,2601,1,0
"67190",40352,1,95,1254,1,1
"67191",40352,2,100,1606,1,1
"67192",40352,3,109,1586,1,0
"67193",40353,1,91,3393,1,0
"67194",40354,1,89,1393,1,1
"67195",40354,2,91,1794,1,0
"67196",40355,1,100,3252,1,0
"67197",40356,1,91,10492,1,0
"67198",40357,1,86,679,1,0
"67199",40358,1,87,3832,1,0
"67200",40359,1,93,18452,1,1
"67201",40359,2,117,20711,1,0
"67202",40360,1,89,1485,1,1
"67203",40360,2,94,1223,1,1
"67204",40360,3,98,1389,1,0
"67205",40362,1,110,3000,1,0
"67206",40363,1,99,32686,1,1
"67207",40364,1,89,5879,1,1
"67208",40364,2,92,5830,1,0
"67209",40365,1,86,3000,1,1
"67210",40365,2,89,2720,1,1
"67211",40365,3,93,2676,1,0
"67212",40366,1,97,2497,1,0
"67213",40367,1,84,405,1,1
"67214",40367,2,85,383,1,0
"67215",40368,1,91,764,1,0
"67216",40369,1,100,2728,1,1
"67217",40369,2,111,2446,1,0
"67218",40370,1,93,695,1,0
"67219",40372,1,88,2000,1,1
"67220",40372,2,91,1305,1,1
"67221",40372,3,96,1378,1,1
"67222",40372,4,97,0,0,0
"67223",40373,1,89,2488,1,1
"67224",40373,2,93,2575,1,1
"67225",40373,3,101,3068,1,0
"67226",40374,1,86,677,1,1
"67227",40374,2,87,691,1,0
"67228",40375,1,96,3117,1,0
"67229",40376,1,92,1050,1,0
"67230",40378,1,91,2664,1,0
"67231",40379,1,92,1475,1,0
"67232",40380,1,87,1539,1,1
"67233",40380,2,90,1417,1,0
"67234",40381,1,94,13916,1,1
"67235",40381,2,102,14281,1,0
"67236",40381,3,106,0,0,1
"67237",40381,4,107,4139,1,0
"67238",40383,1,95,760,1,1
"67239",40383,2,108,1000,1,0
"67240",40384,1,85,423,1,0
"67241",40385,1,86,1567,1,1
"67242",40385,2,89,3517,1,1
"67243",40385,3,94,0,0,0
"67244",40386,1,93,6569,1,1
"67245",40386,2,101,5598,1,0
"67246",40387,1,94,6726,1,1
"67247",40387,2,104,6952,1,1
"67248",40387,3,115,6056,1,0
"67249",40388,1,90,1149,1,1
"67250",40388,2,98,1354,1,0
"67251",40389,1,109,3519,1,0
"67252",40390,1,96,2259,1,1
"67253",40390,2,106,2297,1,0
"67254",40391,1,118,10964,1,0
"67255",40392,1,99,1391,1,0
"67256",40393,1,87,5636,1,1
"67257",40393,2,88,6390,1,0
"67258",40394,1,98,2211,1,0
"67259",40395,1,94,2289,1,0
"67260",40396,1,103,9055,1,0
"67261",40397,1,85,519,1,1
"67262",40397,2,86,595,1,1
"67263",40397,3,88,1232,1,1
"67264",40397,4,90,1182,1,1
"67265",40397,5,91,698,1,1
"67266",40397,6,92,19030,1,1
"67267",40397,7,93,2000,1,0
"67268",40398,1,92,1978,1,1
"67269",40398,2,103,2700,1,0
"67270",40399,1,92,1806,1,1
"67271",40399,2,98,2441,1,1
"67272",40399,3,105,2331,1,0
"67273",40400,1,99,8080,1,1
"67274",40400,2,110,6416,1,0
"67275",40401,1,107,49434,1,1
"67276",40401,2,117,40861,1,0
"67277",40402,1,90,2150,1,1
"67278",40402,2,98,2000,1,1
"67279",40402,3,102,2296,1,1
"67280",40402,4,103,-3624,0,1
"67281",40402,5,105,0,0,0
"67282",40403,1,89,733,1,0
"67283",40404,1,107,7123,1,0
"67284",40405,1,102,3037,1,1
"67285",40405,2,113,3392,1,1
"67286",40406,1,96,10570,1,0
"67287",40407,1,96,3728,1,0
"67288",40409,1,86,1359,1,0
"67289",40410,1,86,1604,1,1
"67290",40410,2,91,1505,1,0
"67291",40411,1,91,1042,1,1
"67292",40411,2,97,1018,1,0
"67293",40412,1,88,1165,1,0
"67294",40413,1,89,1564,1,0
"67295",40414,1,94,4711,1,0
"67296",40415,1,85,1556,1,1
"67297",40415,2,90,1411,1,1
"67298",40415,3,95,1486,1,0
"67299",40416,1,95,18122,1,1
"67300",40416,2,102,16053,1,0
"67301",40417,1,90,3260,1,0
"67302",40418,1,88,728,1,0
"67303",40419,1,88,1000,1,1
"67304",40419,2,89,696,1,0
"67305",40420,1,91,3473,1,1
"67306",40420,2,96,4063,1,1
"67307",40420,3,101,3492,1,0
"67308",40421,1,85,221,1,0
"67309",40422,1,99,2324,1,0
"67310",40423,1,86,213,1,0
"67311",40424,1,87,719,1,1
"67312",40424,2,91,691,1,0
"67313",40426,1,86,775,1,0
"67314",40427,1,93,1050,1,0
"67315",40428,1,86,5285,1,1
"67316",40428,2,88,5782,1,1
"67317",40428,3,94,6559,1,0
"67318",40429,1,88,597,1,1
"67319",40429,2,92,643,1,0
"67320",40430,1,91,5683,1,0
"67321",40431,1,89,1000,1,0
"67322",40432,1,99,5581,1,0
"67323",40433,1,103,6360,1,0
"67324",40434,1,91,7909,1,0
"67325",40435,1,90,9391,1,1
"67326",40435,2,97,8635,1,0
"67327",40436,1,90,5292,1,0
"67328",40437,1,92,1200,1,1
"67329",40437,2,105,1172,1,1
"67330",40437,3,114,1201,1,0
